"",logFC,AveExpr,t,P.Value,adj.P.Val,B
1222_107.766925,-0.14635,-5.4956e-16,-0.50089,0.62278,0.7674,-6.5361
332_550.607881,-0.16146,-7.6605e-16,-0.49993,0.62344,0.7674,-6.5366
856_485.199368,0.12678,-2.498e-16,0.49863,0.62434,0.7674,-6.5373
8_600.240419,0.18875,-4.9127e-16,0.49834,0.62454,0.7674,-6.5374
1452_512.681812,0.15748,6.4948e-16,0.49798,0.62479,0.7674,-6.5376
773_313.125872,0.1224,2.6888e-16,0.49634,0.62592,0.7674,-6.5384
256_501.005587,0.13994,-2.0955e-16,0.49498,0.62686,0.7674,-6.5391
1203_289.632987,0.13991,1.3878e-18,0.4949,0.62692,0.7674,-6.5392
1078_318.143723,-0.13757,8.1601e-16,-0.49439,0.62727,0.7674,-6.5394
1033_473.259395,0.1397,-8.3267e-18,0.49428,0.62735,0.7674,-6.5395
866_262.091934,-0.13939,-1.8874e-16,-0.4897,0.63052,0.77049,-6.5418
1698_576.854905,0.14592,3.5527e-16,0.48628,0.63289,0.77261,-6.5435
19_333.278904,0.1385,-1.8041e-16,0.48371,0.63468,0.774,-6.5448
51_297.615495,0.14443,8.7985e-16,0.48105,0.63653,0.77547,-6.5461
757_331.209202,0.1432,3.4972e-16,0.47759,0.63894,0.77761,-6.5478
1022_192.759825,0.14757,6.5503e-16,0.47464,0.641,0.7781,-6.5492
1232_198.148939,-0.1343,1.8874e-16,-0.47459,0.64103,0.7781,-6.5493
299_198.097293,0.13306,1.8735e-16,0.47423,0.64129,0.7781,-6.5494
25_227.164264,0.12982,-9.7145e-18,0.46982,0.64437,0.78105,-6.5516
1134_303.253078,0.13016,4.1217e-16,0.46536,0.6475,0.78359,-6.5537
1147_103.61631,-0.13465,-9.5479e-16,-0.46407,0.6484,0.78359,-6.5543
271_366.230118,-0.15939,-2.8866e-16,-0.46405,0.64842,0.78359,-6.5544
713_291.19557,0.11893,2.3176e-16,0.45993,0.65132,0.78473,-6.5563
10_305.247604,0.18789,2.0886e-16,0.45967,0.6515,0.78473,-6.5564
245_372.738094,-0.17586,-1.3878e-16,-0.45932,0.65174,0.78473,-6.5566
118_199.021387,-0.11575,-7.6571e-16,-0.4581,0.6526,0.78473,-6.5572
859_130.965217,0.12658,-6.1756e-16,0.45806,0.65263,0.78473,-6.5572
830_407.188838,0.14134,1.5682e-16,0.45428,0.6553,0.78714,-6.559
1397_440.925821,0.12347,6.016e-16,0.44466,0.6621,0.79352,-6.5634
1540_622.524494,0.13963,3.3307e-16,0.44445,0.66225,0.79352,-6.5635
1058_255.122797,0.1319,-7.1609e-16,0.44397,0.66259,0.79352,-6.5637
955_415.266689,0.1555,-5.4401e-16,0.44216,0.66387,0.79426,-6.5646
114_261.011325,-0.13467,-3.4833e-16,-0.43783,0.66695,0.79661,-6.5665
182_196.094497,0.12526,-9.6381e-16,0.43734,0.6673,0.79661,-6.5667
89_283.263255,0.11397,2.2968e-16,0.43659,0.66783,0.79661,-6.5671
78_262.906996,-0.14814,-5.7411e-16,-0.43136,0.67155,0.80026,-6.5694
1305_443.192596,0.11881,4.198e-16,0.43,0.67252,0.80062,-6.57
656_261.087742,0.11812,6.1617e-16,0.42781,0.67409,0.80154,-6.571
813_676.235187,-0.14001,-2.2204e-17,-0.42705,0.67463,0.80154,-6.5713
1100_627.101298,0.11718,2.0955e-16,0.42484,0.67621,0.80262,-6.5723
391_349.180874,0.1155,-2.7756e-18,0.41949,0.68004,0.8037,-6.5746
1139_171.026459,0.10672,-1.2546e-15,0.4194,0.6801,0.8037,-6.5746
1057_290.172762,-0.10658,-7.4641e-16,-0.41898,0.6804,0.8037,-6.5748
632_232.092094,0.1152,1.0394e-15,0.41853,0.68073,0.8037,-6.575
783_441.151397,0.11506,4.2744e-16,0.41811,0.68103,0.8037,-6.5752
1311_225.073429,0.11502,4.2397e-16,0.41796,0.68113,0.8037,-6.5753
277_374.735136,-0.14968,2.72e-16,-0.41697,0.68185,0.80375,-6.5757
234_500.333037,0.11409,-2.1164e-16,0.41501,0.68325,0.80461,-6.5765
1426_385.147009,0.12306,-3.4417e-16,0.41207,0.68537,0.80631,-6.5778
803_101.751136,-0.11413,6.0923e-16,-0.4094,0.68729,0.80709,-6.5789
968_372.250997,0.10744,6.9944e-16,0.40861,0.68785,0.80709,-6.5793
97_291.156778,0.10575,7.1748e-16,0.40835,0.68805,0.80709,-6.5794
1282_360.178217,0.12392,6.8834e-16,0.39947,0.69445,0.81381,-6.5831
997_278.642027,-0.12957,1.7208e-16,-0.39755,0.69584,0.81387,-6.5839
826_318.969947,-0.13498,1.3323e-16,-0.39753,0.69586,0.81387,-6.5839
1162_346.603934,-0.11273,5.8842e-16,-0.39591,0.69703,0.81444,-6.5845
792_176.970724,-0.11006,-5.9952e-16,-0.3925,0.6995,0.81654,-6.5859
897_211.242113,0.10395,2.2387e-16,0.38891,0.7021,0.81817,-6.5874
708_217.143524,0.11504,-5.3846e-16,0.38869,0.70227,0.81817,-6.5874
1132_514.678717,0.12787,1.5821e-16,0.38711,0.70341,0.81872,-6.5881
378_480.243792,0.10486,-6.4462e-16,0.38514,0.70484,0.81958,-6.5889
693_196.961153,-0.11207,-2.7756e-18,-0.38145,0.70753,0.82054,-6.5903
828_169.195141,0.099551,-4.6629e-16,0.38133,0.70762,0.82054,-6.5904
1263_372.274565,0.10366,4.2605e-16,0.3812,0.70771,0.82054,-6.5904
165_288.25342,-0.11829,8.3683e-16,-0.37883,0.70944,0.82174,-6.5913
1566_338.261006,0.10175,1.0679e-15,0.37493,0.71228,0.82417,-6.5929
1347_556.282203,0.10149,-6.5364e-16,0.37408,0.7129,0.82417,-6.5932
645_244.190485,0.10101,6.5573e-16,0.37249,0.71406,0.82471,-6.5938
1151_346.310537,-0.11733,4.774e-16,-0.36705,0.71805,0.82852,-6.5959
231_503.319054,0.12866,5.6621e-16,0.36254,0.72136,0.83071,-6.5976
1649_658.928314,0.11208,-5.0515e-16,0.3614,0.72219,0.83071,-6.598
99_665.44449,0.11432,-8.1324e-16,0.36081,0.72263,0.83071,-6.5982
1106_354.086206,-0.1056,-7.3275e-16,-0.35906,0.72391,0.83071,-6.5989
679_256.299976,-0.12387,2.7756e-18,-0.35893,0.72401,0.83071,-6.5989
145_289.144505,-0.098547,8.4377e-16,-0.35863,0.72423,0.83071,-6.599
301_542.379934,0.096503,8.7499e-16,0.35752,0.72504,0.83071,-6.5995
93_323.011546,0.10194,9.7977e-16,0.35691,0.72549,0.83071,-6.5997
1261_180.964214,0.10694,-5.4401e-16,0.35469,0.72712,0.83179,-6.6005
276_366.261299,-0.11715,1.5543e-16,-0.35155,0.72944,0.83364,-6.6016
1271_186.10008,0.093882,4.3437e-16,0.34874,0.73151,0.83521,-6.6027
659_371.326909,-0.10345,8.4377e-16,-0.33446,0.74207,0.84614,-6.6077
1386_312.920405,0.10802,6.3838e-16,0.33366,0.74266,0.84614,-6.608
644_283.154097,0.088116,4.63e-16,0.33277,0.74332,0.84614,-6.6083
2240_512.125984,0.097005,-7.494e-16,0.33199,0.7439,0.84614,-6.6086
1224_544.969771,0.088274,4.3854e-16,0.32978,0.74554,0.84671,-6.6093
2323_207.174429,0.088166,-2.269e-16,0.32941,0.74581,0.84671,-6.6094
782_183.2108,-0.089206,4.3507e-16,-0.32736,0.74734,0.84701,-6.6101
1185_383.204115,-0.095884,-5.6621e-16,-0.3269,0.74768,0.84701,-6.6103
1077_539.267385,0.10971,4.4409e-16,0.32541,0.74879,0.84701,-6.6108
1083_289.177512,-0.093722,7.4385e-16,-0.32456,0.74942,0.84701,-6.6111
1244_549.971678,-0.099168,-1.7764e-16,-0.32379,0.75,0.84701,-6.6113
1519_614.295213,0.086393,8.8818e-16,0.32336,0.75031,0.84701,-6.6115
892_287.258172,-0.086939,-4.2466e-16,-0.31977,0.75298,0.84923,-6.6127
337_273.167333,-0.090237,-1.8874e-16,-0.31494,0.75658,0.85149,-6.6143
1484_552.257092,0.083774,-9.0206e-16,0.31439,0.757,0.85149,-6.6144
302_391.209184,-0.10292,6.1617e-16,-0.31368,0.75753,0.85149,-6.6147
1342_275.161868,0.091673,-1.8874e-16,0.31327,0.75783,0.85149,-6.6148
743_103.730477,0.081076,-6.4185e-18,0.31171,0.759,0.85199,-6.6153
912_355.281978,-0.078523,-7.6293e-16,-0.31079,0.75969,0.85199,-6.6156
191_207.099252,0.078596,-2.387e-16,0.3045,0.7644,0.85613,-6.6176
1281_327.227915,0.080747,9.1177e-16,0.30394,0.76481,0.85613,-6.6178
1163_535.214995,-0.092431,-1.8319e-16,-0.30113,0.76692,0.85769,-6.6187
1088_557.276635,-0.085355,3.9968e-16,-0.29699,0.77002,0.85941,-6.6199
1444_198.909015,0.078685,-1.1317e-15,0.29679,0.77018,0.85941,-6.62
1045_295.188082,0.074052,1.0408e-15,0.29621,0.77061,0.85941,-6.6202
682_218.943104,-0.089609,-5.2007e-16,-0.29238,0.77349,0.86183,-6.6214
179_339.1779,-0.079674,-1.9872e-16,-0.2878,0.77693,0.86486,-6.6227
1070_666.447717,-0.10436,6.4393e-16,-0.2868,0.77768,0.86489,-6.623
1250_344.217016,-0.092969,1.5543e-16,-0.28189,0.78138,0.8682,-6.6245
1219_626.100081,-0.08435,3.4417e-16,-0.27804,0.78429,0.86993,-6.6256
875_169.085985,0.073613,4.5138e-16,0.27791,0.78439,0.86993,-6.6256
1307_646.167761,0.072782,4.1633e-18,0.27612,0.78574,0.87062,-6.6261
174_260.862449,-0.1037,1.3323e-16,-0.27486,0.78669,0.87088,-6.6265
642_284.331277,0.07062,1.5613e-18,0.27275,0.78829,0.87175,-6.6271
242_149.002564,0.081888,1.7764e-16,0.27189,0.78894,0.87175,-6.6273
1197_253.216306,-0.081978,3.4417e-16,-0.26669,0.79287,0.8753,-6.6288
700_107.74537,0.081035,-1.7486e-16,0.26133,0.79693,0.87793,-6.6303
749_265.179917,0.06922,-1.1213e-15,0.25916,0.79858,0.87793,-6.6309
222_338.023041,0.067971,-2.4911e-16,0.25908,0.79864,0.87793,-6.6309
264_571.236018,0.08797,4.4409e-16,0.25899,0.79871,0.87793,-6.6309
1247_225.182581,0.081711,1.7208e-16,0.25872,0.79892,0.87793,-6.631
1293_331.193867,0.066563,-2.4425e-16,0.25406,0.80246,0.88101,-6.6322
1061_474.285065,0.080663,1.7208e-16,0.25084,0.8049,0.88213,-6.6331
809_399.358203,-0.073481,3.8025e-16,-0.25078,0.80495,0.88213,-6.6331
158_399.154394,0.067371,-8.8189e-16,0.24908,0.80624,0.88215,-6.6335
80_294.170084,0.064703,-2.3731e-16,0.24882,0.80644,0.88215,-6.6336
177_318.167676,-0.062484,7.6883e-16,-0.24703,0.8078,0.88284,-6.634
815_197.226461,-0.064689,-3.4694e-18,-0.24224,0.81145,0.88603,-6.6353
1117_263.164273,0.071721,7.272e-16,0.24098,0.81241,0.88627,-6.6356
1068_332.797974,-0.069633,-5.5511e-16,-0.23588,0.81631,0.88971,-6.6368
889_261.953634,-0.058589,-2.0817e-18,-0.23021,0.82064,0.89362,-6.6382
747_341.341504,0.06014,-2.2204e-16,0.22713,0.82299,0.8949,-6.6389
44_577.392194,-0.076517,4.349e-16,-0.22476,0.82481,0.8949,-6.6395
46_393.209583,0.073189,4.6352e-16,0.22363,0.82568,0.8949,-6.6398
970_345.227254,-0.065705,5.4401e-16,-0.22154,0.82728,0.8949,-6.6402
1053_241.954057,0.072602,-2.9421e-16,0.22147,0.82733,0.8949,-6.6402
63_621.418363,-0.073922,-3.0601e-16,-0.22091,0.82776,0.8949,-6.6404
752_318.279242,0.066243,1.8197e-16,0.22013,0.82836,0.8949,-6.6406
109_569.314302,0.071911,3.0947e-16,0.22011,0.82837,0.8949,-6.6406
36_533.366016,-0.075372,5.5511e-18,-0.21991,0.82853,0.8949,-6.6406
636_311.255771,0.054704,5.107e-16,0.21588,0.83162,0.89743,-6.6415
1127_157.083572,0.069556,-6.3283e-16,0.21455,0.83263,0.89772,-6.6418
60_281.17243,-0.056777,-6.6128e-16,-0.2118,0.83474,0.89887,-6.6424
913_327.253081,-0.053793,-2.4859e-16,-0.21121,0.8352,0.89887,-6.6426
1086_371.101331,-0.062156,7.2164e-16,-0.2082,0.83751,0.90055,-6.6432
52_481.261974,0.067154,-3.1919e-16,0.20617,0.83908,0.90105,-6.6436
869_327.122797,0.053723,-9.3744e-16,0.20493,0.84003,0.90105,-6.6439
266_362.19121,0.064799,-6.6613e-16,0.2043,0.84051,0.90105,-6.644
289_318.19615,0.062421,5.1625e-16,0.2037,0.84098,0.90105,-6.6442
1711_889.381538,0.05203,-2.3176e-16,0.20135,0.84278,0.9018,-6.6447
211_467.240453,-0.050646,2.498e-16,-0.20083,0.84318,0.9018,-6.6448
1296_405.261208,0.057156,5.7176e-16,0.19699,0.84614,0.90415,-6.6456
37_231.206793,-0.057668,5.5511e-16,-0.19524,0.84749,0.90471,-6.6459
252_269.211224,-0.05935,-6.8834e-16,-0.19436,0.84817,0.90471,-6.6461
379_706.726365,0.058691,3.2752e-16,0.18952,0.8519,0.90788,-6.6471
1324_606.569531,-0.059268,1.6653e-16,-0.18759,0.85339,0.90867,-6.6474
315_670.319452,-0.057527,-6.6613e-16,-0.18532,0.85514,0.90972,-6.6479
1180_278.138464,-0.052343,-7.8826e-16,-0.1836,0.85647,0.91033,-6.6482
1005_326.126226,0.057383,1.1102e-17,0.1801,0.85917,0.9124,-6.6489
1421_533.364162,0.04596,-2.4737e-16,0.17886,0.86013,0.9126,-6.6491
283_181.0288,0.045154,6.5919e-18,0.17586,0.86245,0.91426,-6.6497
1372_376.732178,-0.055316,-3.2196e-16,-0.17382,0.86403,0.91513,-6.65
1052_484.384482,0.060428,-2.6645e-16,0.16899,0.86777,0.91828,-6.6509
909_123.044177,-0.0451,-4.0662e-16,-0.16324,0.87223,0.92132,-6.6519
24_285.278905,-0.044284,-4.4045e-16,-0.1632,0.87226,0.92132,-6.6519
1534_563.03829,0.041537,7.4697e-16,0.16231,0.87295,0.92132,-6.652
1419_619.309756,0.052362,-4.6074e-16,0.15806,0.87624,0.92398,-6.6528
54_401.287441,0.052778,-4.2258e-16,0.15398,0.87941,0.92651,-6.6534
1841_770.651275,0.037876,2.4633e-16,0.1485,0.88367,0.92994,-6.6543
1911_541.36417,0.037691,-7.4871e-16,0.1478,0.88422,0.92994,-6.6544
1037_317.150903,0.044768,5.1625e-16,0.14495,0.88643,0.93036,-6.6548
2092_527.262168,0.03686,4.9682e-16,0.14465,0.88667,0.93036,-6.6549
1563_185.431685,0.036767,-2.5362e-16,0.14429,0.88694,0.93036,-6.6549
30_343.295613,0.045109,-1.6653e-16,0.13958,0.89061,0.93339,-6.6556
1410_548.610882,-0.043736,-1.1102e-17,-0.13769,0.89208,0.93411,-6.6559
1636_371.315692,0.033496,-7.5703e-16,0.13184,0.89663,0.93757,-6.6567
1158_205.068343,-0.041933,6.5503e-16,-0.13123,0.89711,0.93757,-6.6568
696_203.127868,0.032373,1.2684e-15,0.12755,0.89998,0.93757,-6.6573
807_277.128278,0.038314,-1.8319e-16,0.12653,0.90078,0.93757,-6.6574
787_106.423202,0.034121,-6.696e-16,0.12629,0.90096,0.93757,-6.6574
240_357.147171,0.046272,-2.5535e-16,0.12629,0.90096,0.93757,-6.6574
737_201.148603,-0.035891,5.8842e-16,-0.12599,0.9012,0.93757,-6.6575
916_556.280648,0.042663,0,0.12519,0.90182,0.93757,-6.6576
949_208.37296,0.04861,9.992e-17,0.12443,0.90242,0.93757,-6.6577
194_369.096965,0.031657,-2.5015e-16,0.12336,0.90325,0.93763,-6.6578
104_425.214653,-0.033357,-4.1599e-16,-0.12054,0.90545,0.93831,-6.6582
772_937.137846,-0.031634,1.1616e-15,-0.12051,0.90547,0.93831,-6.6582
1251_264.022048,0.03886,-4.5103e-16,0.11509,0.90971,0.94189,-6.6589
325_450.243614,0.028755,7.6415e-16,0.11366,0.91082,0.94223,-6.659
919_459.292878,0.038232,-1.4433e-16,0.10485,0.91771,0.94778,-6.66
369_369.372806,0.026242,5.2128e-16,0.10396,0.9184,0.94778,-6.6601
280_528.410692,0.036787,-2.7756e-16,0.10321,0.91899,0.94778,-6.6602
1073_399.178849,0.034467,2.9421e-16,0.10275,0.91935,0.94778,-6.6603
980_388.274392,0.030603,1.8874e-16,0.10024,0.92131,0.94899,-6.6605
70_525.288151,0.032407,-1.4988e-16,0.099062,0.92223,0.94912,-6.6606
39_445.313641,0.034308,-4.2952e-16,0.097433,0.92351,0.94962,-6.6608
651_204.026809,0.026976,9.9781e-16,0.094829,0.92554,0.9509,-6.6611
12_319.263252,0.026956,1.6515e-16,0.085616,0.93276,0.95686,-6.6619
1149_271.115314,-0.026769,4.996e-16,-0.085387,0.93294,0.95686,-6.662
862_227.089088,-0.022219,-2.2326e-16,-0.083389,0.9345,0.95765,-6.6621
1370_520.332838,0.024331,7.2164e-16,0.080589,0.9367,0.95908,-6.6624
192_224.125801,0.025924,4.7184e-16,0.078087,0.93866,0.96026,-6.6626
606_311.186042,0.024819,-4.3854e-16,0.074132,0.94176,0.96171,-6.6629
871_332.330668,-0.019501,-2.3107e-16,-0.073924,0.94192,0.96171,-6.6629
40_235.132963,-0.01998,-4.3854e-16,-0.073222,0.94247,0.96171,-6.663
641_305.248243,-0.021377,9.1038e-16,-0.071574,0.94376,0.96221,-6.6631
120_221.945827,0.019537,-2.0123e-16,0.068368,0.94628,0.96395,-6.6633
137_235.130557,-0.016493,4.8416e-16,-0.063728,0.94992,0.96684,-6.6636
981_320.966996,0.01878,-1.6653e-16,0.060989,0.95207,0.96821,-6.6638
946_367.209195,-0.014448,9.8255e-16,-0.056196,0.95583,0.96917,-6.6641
1001_495.241182,-0.019612,4.2188e-16,-0.055247,0.95658,0.96917,-6.6642
259_293.08441,-0.018088,-1.4433e-16,-0.054955,0.95681,0.96917,-6.6642
780_304.15203,-0.016105,-7.2997e-16,-0.054654,0.95704,0.96917,-6.6642
1254_516.675839,-0.018053,6.1062e-16,-0.054636,0.95706,0.96917,-6.6642
1169_335.167738,0.015585,0,0.049413,0.96116,0.9725,-6.6645
1131_556.271691,-0.014078,6.8834e-16,-0.046011,0.96383,0.97439,-6.6646
822_227.125474,0.0075342,2.5258e-16,0.029503,0.9768,0.98667,-6.6653
937_380.970156,0.0079053,-1.5543e-16,0.02525,0.98015,0.98848,-6.6654
1025_572.436723,0.0088885,5.5511e-16,0.025127,0.98024,0.98848,-6.6654
1299_163.118257,-0.0071635,-3.1086e-16,-0.021668,0.98296,0.99025,-6.6655
1145_453.368738,-0.0062718,-6.5503e-16,-0.019842,0.9844,0.99025,-6.6655
905_315.177911,-0.005569,-3.7748e-16,-0.019203,0.9849,0.99025,-6.6656
229_547.345327,-0.0065611,2.9421e-16,-0.018691,0.9853,0.99025,-6.6656
67_237.148615,0.0045513,-1.1741e-15,0.01733,0.98637,0.9905,-6.6656
48_437.235779,0.0048225,4.6074e-16,0.014772,0.98838,0.99169,-6.6656
34_489.339828,0.0029712,4.3021e-16,0.0085828,0.99325,0.99547,-6.6657
1432_419.315644,0.001905,-8.1671e-16,0.007706,0.99394,0.99547,-6.6657
1284_345.209491,0.0016856,1.0902e-15,0.0068198,0.99464,0.99547,-6.6657
1359_353.193542,0.00030041,3.6637e-16,0.0010131,0.9992,0.9992,-6.6657
