peakID,Control1,Control2,Control3,Control4,Control5,DMSO1,DMSO2,DMSO3,DMSO4,DMSO5,Serum-free1,Serum-free2,Serum-free3,Serum-free4,Serum-free5,RA1,RA2,RA3,RA4,RA5
4791_822.292923,0,0,0,0,0,0,0,0,2436579.636,0,0,0,0,2215874.358,0,0,0,0,0,0
4792_827.139873,0,0,0,0,0,0,0,0,0,0,1825447.846,0,0,0,0,0,1690576.972,0,0,0
4793_923.399107,0,0,0,0,0,0,1401071.499,0,0,0,0,0,0,0,1667725.329,0,0,0,0,0
4794_544.364722,0,1980969.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4795_817.088955,0,2129444.252,0,0,0,0,0,0,0,0,0,0,0,0,1471230.872,0,0,0,0,0
4796_830.777507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4797_885.945543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1917127.76
4798_842.213963,0,0,0,0,2182290.469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4799_334.274158,0,0,0,0,0,0,0,1701833.64,0,0,0,0,0,0,0,0,1739564.126,0,0,0
4800_829.484598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1774710.454
4801_852.283732,0,0,0,0,0,0,0,0,0,2527431.201,0,0,0,0,0,1726892.864,0,0,0,0
4802_837.835016,0,0,0,0,1967063.613,0,0,0,0,2949742.876,0,0,0,0,0,0,0,0,0,0
4803_793.96231,0,0,0,1760702.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4804_848.96379,0,1994858.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4805_933.158031,0,0,0,0,0,0,1600509.031,0,0,0,0,0,0,0,0,0,0,0,0,0
4806_955.746336,0,2067381.668,0,0,0,0,0,0,0,0,0,1342603.75,0,0,0,0,0,0,0,0
4807_541.538076,0,0,0,0,0,0,1273609.075,0,0,0,0,0,0,0,0,0,0,0,0,0
4808_886.719796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1561742.682,0,0,0,0,0
4809_886.611302,0,0,0,0,0,0,0,1600250.866,0,0,0,0,0,0,0,0,0,0,0,0
4810_778.030336,0,1986334.334,0,0,0,0,0,0,0,0,0,0,1396382.911,0,0,0,0,0,0,0
4811_563.089043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4812_538.442038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2173732.842,0,0
4813_853.72673,0,0,0,0,0,0,1461879.32,0,2518563.322,0,0,0,0,0,0,0,0,0,0,0
4814_915.575724,0,1903974.296,0,0,0,0,0,0,0,0,0,0,0,0,0,1697590.202,0,0,0,0
4815_798.241624,0,0,0,0,0,0,0,1631147.694,0,0,0,0,0,0,0,0,0,0,0,0
4816_415.119365,0,0,0,1913100.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4817_936.618968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4818_562.837185,0,0,0,0,0,0,0,1846743.951,0,0,0,0,0,0,0,0,0,0,0,1621076.93
4819_532.688781,0,0,0,0,0,0,0,0,2661980.568,0,0,0,0,0,0,0,0,0,0,0
4820_866.711857,0,0,0,0,0,2642971.06,0,0,0,0,0,0,0,0,0,0,0,2192330.901,0,0
4821_528.555457,0,1962537.99,0,0,0,0,0,0,0,2795482.6,0,0,0,0,0,0,0,0,0,0
4822_894.060279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647039.79,0,2052956.309,0,0
4823_886.727391,1963090.809,0,0,0,0,0,0,0,0,0,0,0,0,0,1607206.903,0,0,0,0,0
4824_540.391641,0,1925377.254,0,0,0,0,0,0,0,0,0,0,0,0,0,1677816.305,0,0,0,0
4825_544.576463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526802.864,0,2209852.914,0,0
4826_480.842729,0,0,0,0,0,0,1385274.646,0,0,0,0,0,0,0,0,0,0,0,0,0
4827_529.31257,0,0,0,0,2202775.65,0,0,0,0,0,0,0,0,0,0,0,0,2041468.108,0,0
4828_920.226068,1903591.323,0,0,0,0,0,0,0,0,0,0,0,0,0,1651364.634,0,0,0,0,0
4829_539.506953,0,0,1576879.203,0,2062734.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4830_844.082114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1749183.182,0,0,0
4831_950.809996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4832_556.269207,0,0,0,0,0,0,1500337.452,0,0,0,0,1376579.875,0,0,0,0,0,0,0,0
4833_540.451143,0,0,0,0,0,0,0,0,0,0,0,1398689.375,0,0,0,0,0,0,0,0
4834_550.204978,0,0,0,0,0,0,0,0,0,2785769.259,0,0,0,0,1509124.168,0,0,0,0,0
4835_774.288571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2204224.468,0,0
4836_525.768753,0,0,0,0,0,2667345.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4837_990.63436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021398.627,0,0
4838_881.392965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610547.205
4839_754.296756,1888578.167,0,0,0,0,0,1613811.665,0,0,0,0,0,0,0,0,0,0,0,0,0
4840_548.938296,2169286.236,0,0,0,0,0,0,0,0,0,1695236.979,0,0,0,0,0,0,0,0,0
4841_331.19051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1704106.587,0,0,0,0
4842_834.521948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4843_864.129756,0,0,0,0,0,0,0,1781749.933,0,0,0,0,0,2146126.835,0,0,0,0,0,0
4844_537.226197,0,0,0,0,0,0,0,0,0,0,0,1335981.625,0,0,0,0,0,0,0,0
4845_534.221641,0,0,0,0,2149509.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4846_841.422385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646346.831,0,2041300.775,0,0
4847_830.667268,0,0,0,0,0,0,0,0,2294812.468,0,0,0,0,0,0,0,1774463.93,0,0,0
4848_792.303842,0,0,0,0,0,0,0,0,0,0,1824386.543,0,0,0,0,0,0,0,0,0
4849_896.24616,0,0,0,0,0,2868258.816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4850_861.770034,0,0,0,0,0,0,0,0,2448797.543,0,0,0,0,0,0,0,0,0,0,0
4851_952.00974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2321496.023,0,0
4852_550.745297,0,0,0,0,0,0,0,1703812.858,0,0,0,0,0,0,0,0,1714910.226,0,0,0
4853_554.243118,0,2005103.243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678748.428,0,0,0
4854_922.521703,0,0,0,0,0,2571546.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4855_542.32753,0,0,0,0,0,0,0,0,0,0,1776211.397,0,0,0,0,0,1707577.632,0,0,0
4856_869.716733,2012420.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4857_896.331049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509907.328,0,0,2137490.968,0,0
4858_540.216786,1910025.107,2124182.773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4859_537.247949,0,0,0,0,0,0,0,1807854.187,0,0,0,0,0,2098221.518,0,0,0,0,0,0
4860_927.087685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1680561.801,1586245.372,0,0,0
4861_964.968463,2168358.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949271.639,0,0
4862_531.343429,0,0,0,0,0,2653834.828,0,0,0,0,0,1403434.625,0,0,0,0,0,0,0,0
4863_556.833004,2033862.996,0,0,0,0,0,0,0,0,0,1800979.543,0,0,0,0,0,0,0,0,0
4864_531.751637,0,0,0,0,0,0,0,0,2586326.105,0,0,0,0,2037586.969,0,0,0,0,0,0
4865_525.470664,0,0,0,0,0,0,1540034.514,0,0,0,0,0,0,0,0,0,0,0,0,0
4866_912.436777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560650.738,0,2072640.12,0
4867_552.645128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2288476.524,0,0
4868_544.644201,0,0,0,0,0,0,0,0,0,0,1929827.772,0,0,0,0,0,0,0,0,0
4869_896.749714,0,0,0,0,0,0,1428954.321,0,0,0,0,0,0,0,0,0,0,2183475.277,0,0
4870_845.358091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4871_563.954301,0,0,0,0,0,0,0,0,0,0,0,0,0,2349213.148,0,0,0,0,0,1567069.857
4872_548.682348,0,0,0,1905347.373,0,0,0,0,0,0,0,0,0,0,1422489.487,0,0,0,0,0
4873_539.928112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987046.475,0
4874_808.910061,0,0,0,0,0,0,0,0,0,0,1898021.349,0,0,0,0,0,0,0,0,0
4875_527.492248,0,0,0,0,0,0,1290646.233,0,0,0,0,0,0,0,0,0,0,0,0,0
4876_550.891267,0,0,0,1781900.014,0,0,1483889.384,0,0,0,0,0,0,0,0,0,0,0,0,0
4877_543.016469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4878_921.437117,0,0,1579408.101,0,0,0,0,0,0,0,0,1292636.875,0,0,0,0,0,0,0,0
4879_849.618904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4880_541.453561,0,0,0,0,0,2726843.404,0,0,0,0,0,0,0,0,0,0,0,0,0,1692463.186
4881_547.727843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603915.374
4882_877.849242,0,0,0,1631303.696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4883_815.424134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1496496.08,0,0,0,0,0
4884_798.441036,0,0,0,0,0,0,0,1647631.561,0,0,0,0,0,0,0,0,0,0,2021802.084,0
4885_540.686267,0,0,0,0,0,0,0,0,0,0,0,0,0,2183784.616,0,0,0,0,0,1685170.346
4886_567.94522,0,0,0,0,0,2963312.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4887_557.974451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1691730.05,0,0,0,0
4888_870.791082,0,0,0,0,0,0,0,0,0,0,0,1357569.25,0,0,0,0,0,0,0,0
4889_550.511654,0,0,0,0,0,0,0,0,0,0,1857977.772,0,0,0,0,0,0,0,0,0
4890_946.702948,0,0,0,0,0,0,0,0,0,2722009.073,0,0,0,0,0,0,0,0,0,0
4891_898.302612,0,0,0,0,0,0,0,0,0,0,0,0,1347644.001,0,0,0,0,0,0,0
4892_535.598477,0,0,0,0,0,2832235.779,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4893_524.588682,0,0,0,0,0,2646067.574,0,0,0,0,0,0,0,0,0,0,0,2134902.386,0,0
4894_526.765399,0,0,0,0,0,2535860.937,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4895_558.513474,0,0,0,0,0,0,0,0,0,0,1841149.09,0,0,0,0,0,0,2024542.618,0,0
4896_530.857347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1658528.407,0,0,0
4897_826.939301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4898_547.290575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694197.668,0,0,0,0,0
4899_881.10583,0,0,0,0,0,0,0,1683725.83,0,0,0,0,0,0,0,0,0,0,0,0
4900_536.521759,0,0,0,0,0,0,0,0,0,2416616.415,0,0,0,0,0,0,0,0,2116096.119,0
4901_200.164585,2107981.525,0,0,1679512.654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4902_975.990409,0,0,0,0,0,0,1452938.51,0,0,0,0,0,1381042.947,0,0,0,0,0,0,0
4903_985.132681,0,0,0,0,0,0,0,0,0,0,0,1293439.75,0,0,0,0,0,2165010.931,0,0
4904_522.929714,0,0,0,0,0,0,0,1775674.822,0,0,0,0,0,0,0,0,0,0,0,0
4905_880.468917,0,0,0,1670895.893,0,0,0,0,0,0,0,0,0,0,1604576.845,0,0,0,0,0
4906_531.666662,0,2002779.536,0,0,2085560.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4907_913.809222,0,0,0,0,0,0,0,1767027.94,0,0,0,0,0,0,0,0,0,0,0,0
4908_856.135493,0,0,0,0,0,0,0,1771866.916,0,0,0,0,0,2101112.923,0,0,0,0,0,0
4909_537.754513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4910_959.632812,0,0,0,0,0,0,0,0,0,0,1963654.699,0,0,0,0,0,0,0,1736174.627,0
4911_564.057824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655578.739
4912_536.355415,0,0,0,0,2002881.03,0,0,0,0,0,0,0,0,2265675.757,0,0,0,0,0,0
4913_534.945939,0,1981162.207,0,0,0,0,1486529.019,0,0,0,0,0,0,0,0,0,0,0,0,0
4914_938.580918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4915_871.557495,0,1871219.759,0,0,0,2862529.726,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4916_550.731065,0,0,0,1792355.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4917_903.703493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588029.993,0,1587333.139,0,0,0
4918_549.667557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4919_531.274234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428563.812,0,0,0,0,1790605.804
4920_119.690995,0,0,0,0,0,0,0,0,0,0,0,0,1497367.11,0,0,1403267.363,0,0,0,0
4921_862.923167,0,0,0,0,0,0,0,0,0,2632246.68,1815175.107,0,0,0,0,0,0,0,0,0
4922_827.072093,0,0,0,0,0,0,0,0,0,0,0,1352308.625,0,0,0,0,0,0,0,0
4923_780.114452,1896516.987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4924_906.02187,0,0,1504964.689,0,0,0,0,0,0,0,0,0,1341844.164,0,0,0,0,0,0,0
4925_541.134314,0,0,0,0,0,0,0,0,0,2732958.193,0,0,0,0,0,0,0,0,1876757.466,0
4926_545.463355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4927_852.066065,0,0,0,0,2065377.644,0,0,0,0,0,0,0,0,0,0,1600420.483,0,0,0,0
4928_868.822791,0,1845683.622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1796913.383
4929_912.124279,0,2022114.525,0,0,0,0,0,0,0,0,0,0,0,0,1486140.272,0,0,0,0,0
4930_907.359204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4931_546.619518,0,0,0,0,0,0,0,0,0,0,1760892.374,0,0,0,0,0,0,0,0,0
4932_919.637583,0,0,0,0,0,0,1536028.811,0,0,0,0,0,0,0,0,0,0,0,0,0
4933_522.738308,0,0,1565010.236,0,0,0,0,0,0,2540987.313,0,0,0,0,0,0,0,0,0,0
4934_322.274125,0,0,0,0,0,0,0,0,0,0,0,0,0,1852189.072,0,0,0,0,0,0
4935_969.775052,0,0,0,0,0,0,0,0,0,0,0,0,0,1983026.532,0,0,0,0,0,0
4936_542.528752,0,0,0,0,0,0,0,0,0,0,0,0,0,2241463.449,0,1506423.945,0,0,0,0
4937_544.419795,1849355.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4938_796.08375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4939_531.097661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1553435.824
4940_874.350553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1569276.126,0,0,0,0
4941_550.995835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2041412.394,0,0
4942_306.16768,0,0,0,1679706.786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4943_849.861483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602918.996,0,0,0,0
4944_255.120376,0,0,0,0,0,2724930.697,0,0,0,0,0,0,0,0,0,0,0,0,0,1657435.446
4945_942.564474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433716.242,0,0,2169737.005,0,0
4946_871.082863,0,0,0,0,0,0,0,0,2365914.765,0,0,0,1351464.678,0,0,0,0,0,0,0
4947_535.709115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450590.749,0,0,0,0
4948_929.754341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1567792.621
4949_528.022688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4950_914.857785,2004648.534,0,0,0,0,0,0,0,2369958.343,0,0,0,0,0,0,0,0,0,0,0
4951_353.229952,0,0,1517322.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4952_532.584341,0,0,0,0,0,0,1360866.027,0,0,0,0,0,0,0,0,0,1771102.454,0,0,0
4953_869.415652,0,0,1497662.367,0,0,0,0,0,2369785.996,0,0,0,0,0,0,0,0,0,0,0
4954_537.957659,0,0,0,1677761.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4955_559.780407,0,0,0,1645304.074,0,0,0,0,0,0,0,0,0,2272606.754,0,0,0,0,0,0
4956_917.997561,0,0,0,0,0,2677883.558,1477063.442,0,0,0,0,0,0,0,0,0,0,0,0,0
4957_883.430687,0,0,0,0,0,0,0,0,0,0,0,1432924.625,0,0,0,0,0,0,0,0
4958_538.341767,0,2091945.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4959_846.510411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571598.587
4960_998.671946,0,0,0,0,0,0,0,0,0,2781243.858,0,0,0,0,0,0,0,0,0,0
4961_796.328013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652931.478,0,0,0
4962_446.768581,0,0,0,0,1924223.806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4963_469.240968,0,0,0,0,0,2699769.922,0,0,0,0,0,0,1331498.171,0,0,0,0,0,0,0
4964_834.251113,0,0,1533392.196,0,0,0,1426496.663,0,0,0,0,0,0,0,0,0,0,0,0,0
4965_553.85986,0,0,0,1884554.815,0,0,0,0,0,0,0,0,0,1975674.808,0,0,0,0,0,0
4966_805.319608,0,0,0,0,2107971.256,0,0,0,0,0,0,0,0,0,1492715.91,0,0,0,0,0
4967_552.057759,0,0,1487562.627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4968_534.808857,0,0,0,0,0,0,0,1582921.86,0,0,0,0,0,0,0,0,0,0,0,0
4969_377.178322,0,0,0,0,0,0,0,1648861.477,0,0,0,0,0,0,0,0,1697481.373,0,0,0
4970_553.962137,0,0,0,0,1878455.375,0,0,0,0,2911519.556,0,0,0,0,0,0,0,0,0,0
4971_544.16585,0,0,0,0,1980109.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4972_974.778279,0,0,0,0,0,0,0,0,0,0,1842568.912,0,0,0,0,0,1576827.277,0,0,0
4973_860.127238,0,0,0,0,0,0,0,1777573.833,0,2537193.408,0,0,0,0,0,0,0,0,0,0
4974_871.735197,0,1957294.528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4975_530.833778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1629576.973,0,0,0,0
4976_920.501229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499980.28,0,0,1978946.309,0
4977_536.49494,0,0,0,0,0,0,0,0,0,0,0,0,0,2144288.854,0,0,0,0,0,0
4978_827.315179,1970219.454,0,0,0,0,0,0,0,0,0,0,0,0,0,1519482.94,0,0,0,0,0
4979_971.610156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1837372.478,0
4980_528.426376,0,0,0,0,0,2504474.516,0,0,0,0,0,1422039.25,0,0,0,0,0,0,0,0
4981_539.863885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1534594.696
4982_849.416349,0,0,0,0,0,0,1598928.686,0,0,0,1611532.314,0,0,0,0,0,0,0,0,0
4983_954.991187,0,0,1469795.262,0,0,0,0,0,2398018.988,0,0,0,0,0,0,0,0,0,0,0
4984_541.873471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1456284.392,0,0,0,0
4985_931.817515,0,0,1479839.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4986_558.04346,1980791.528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4987_991.024466,0,0,0,0,0,0,0,1713432.926,0,0,0,0,0,0,0,0,0,0,0,1656616.219
4988_539.833641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489616.337,1714101.468,0,0,0
4989_391.227799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4990_869.003248,0,0,0,0,0,0,0,0,0,0,0,0,0,2243290.812,0,0,0,0,0,0
4991_859.172032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545992.224,0,0,0,0
4992_975.136417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4993_538.099388,0,0,0,0,0,2755870.995,0,0,0,0,0,0,0,0,0,0,0,0,0,1617331.781
4994_568.164454,0,0,0,1723795.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4995_797.669971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1496819.681,0,0,0,0
4996_537.771286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1945995.279,0,0
4997_555.125362,1899696.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4998_527.776562,0,0,1486722.721,0,0,0,0,0,0,0,0,0,0,0,0,1553393.975,0,0,0,0
4999_534.223523,0,0,0,0,0,0,0,0,0,2667933.702,0,0,0,0,0,0,0,0,0,0
5000_540.742695,0,0,0,0,0,0,0,0,0,2747587.115,0,0,0,0,1442734.792,0,0,0,0,0
5001_185.43232,0,0,0,0,0,0,1388406.885,0,0,0,0,0,0,0,1579984.147,0,0,0,0,0
5002_954.375758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1528777.269,0,0,0,0
5003_543.000407,0,0,0,0,0,0,0,1787617.267,0,0,0,0,0,0,0,0,0,0,0,0
5004_485.253325,0,0,0,2056932.638,0,0,0,0,0,2154913.08,0,0,0,0,0,0,0,0,0,0
5005_545.351812,0,0,0,0,0,0,1418152.777,0,0,0,0,0,0,0,0,0,0,0,0,0
5006_795.817915,0,0,0,0,2156329.794,0,0,0,0,0,0,0,0,0,0,0,0,0,1818380.126,0
5007_934.97529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971567.301,0
5008_956.645113,0,0,0,0,0,0,1522304.22,0,0,0,0,0,0,0,1439735.807,0,0,0,0,0
5009_537.231977,0,0,0,0,0,2641616.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5010_545.953962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1490292.051,0,0,0,0,0
5011_793.466408,0,0,0,1898001.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5012_517.477077,0,1970019.116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5013_928.677059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1851769.648,0
5014_818.621453,0,0,0,0,0,0,1543294.714,0,0,0,1662117.643,0,0,0,0,0,0,0,0,0
5015_765.610848,0,0,0,0,0,0,1522789.813,0,0,2524108.092,0,0,0,0,0,0,0,0,0,0
5016_107.788499,0,0,0,0,0,2518752.704,0,0,0,0,0,0,0,0,0,0,0,2153491.032,0,0
5017_536.688487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410616.473,0,0,0,0,0
5018_546.843065,0,1924901.812,1498366.693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5019_960.988703,0,0,0,0,0,0,1511529.752,0,0,2541893.435,0,0,0,0,0,0,0,0,0,0
5020_531.861567,0,0,0,0,0,0,0,0,2517377.58,0,0,0,0,0,0,0,0,0,0,0
5021_969.625916,0,0,1592559.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1743114.956,0
5022_912.33885,0,0,0,0,0,0,0,1593000.854,0,0,0,0,0,0,0,0,0,0,0,0
5023_549.576839,0,0,0,0,0,0,0,0,2396709.378,0,1733674.928,0,0,0,0,0,0,0,0,0
5024_833.45836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011845.426,1916867.531,0
5025_533.563735,1975457.506,0,0,0,0,0,0,0,0,0,1758285.776,0,0,0,0,0,0,0,0,0
5026_845.877426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1611165.222,0,0,0
5027_922.844373,0,0,0,0,0,0,1405912.869,0,0,0,0,0,0,0,0,0,0,0,0,0
5028_926.178969,0,0,0,0,0,2817222.667,0,0,0,0,0,0,0,0,0,0,0,1919460.298,0,0
5029_990.433687,0,0,0,0,0,2485165.528,0,0,0,0,0,0,0,0,0,0,0,0,0,1768544.364
5030_519.041497,0,0,0,0,0,0,1715340.378,0,0,0,0,0,0,0,0,0,0,0,0,0
5031_548.819562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1456943.032,1592856.613,0,0,0,0
5032_547.032146,0,0,0,0,0,0,0,0,2222603.818,0,0,0,0,0,0,0,0,0,1996902.073,0
5033_301.125892,0,0,1534470.447,0,0,0,0,1621632.551,0,0,0,0,0,0,0,0,0,0,0,0
5034_551.529194,0,0,0,0,0,0,0,0,0,2486219.39,0,0,1397107.39,0,0,0,0,0,0,0
5035_843.687746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1711954.358,0,1790931.213,0
5036_525.605385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1562812.377
5037_935.281538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5038_962.843632,2038330.303,0,0,0,0,2567254.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5039_995.457726,0,0,0,1751336.679,0,0,0,0,0,0,0,0,0,0,0,0,1607486.941,0,0,0
5040_186.185307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5041_284.96126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1878212.008,0,0,0
5042_531.295257,0,0,0,0,1952845.486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5043_869.213145,0,0,0,0,2039553.701,0,1470412.331,0,0,0,0,0,0,0,0,0,0,0,0,0
5044_989.490774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1946955.287,0,0
5045_539.519619,0,0,0,0,2066677.762,0,0,1683137.423,0,0,0,0,0,0,0,0,0,0,0,0
5046_523.892259,0,0,0,0,0,0,0,1786623.352,0,0,0,0,0,0,0,0,0,0,0,0
5047_531.462124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5048_565.374205,0,0,0,0,0,2551225.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5049_538.808004,0,0,0,0,0,2631435.348,0,0,0,0,0,0,0,0,0,1560602.586,0,0,0,0
