"Bucket.label","m.z","Name","Formula","peakid","difkegg","closestkegg","ckeggname","ckeggform","rdif","allkegg","allkeggnames","valid"
"905.0537111707 Da",906.060988,"","C35H29N3O20P2S","5216_906.060988",2.14518882929997,"C05267","3-Oxooctanoyl-CoA","C29H48N7O18P3S",0.00236462900175471,"","",TRUE
"522.1852110976 Da",523.192488,"","C19H27N10O6P","5217_523.192488",0.706688902399947,"C18237","Molybdoenzyme molybdenum cofactor","C10H12MoN5O8PS2",0.00135150095535989,"","",FALSE
"526.4943765645 Da",527.501653,"","","5218_527.501653",0.582323435499916,"C05381","3-Carboxy-1-hydroxypropyl-ThPP","C16H25N4O10P2S",0.00110481725999255,"","",TRUE
"994.1060289335 Da",995.113305,"","C44H22N10O19","5219_995.113305",0.797528933500075,"C05260","(S)-3-Hydroxytetradecanoyl-CoA","C35H62N7O18P3S",0.000802901549216659,"C05260","(S)-3-Hydroxytetradecanoyl-CoA",FALSE
"517.6013057937 Da",518.608582,"","","5220_518.608582",0.615194206299975,"C16543","NPC","C28H30N4O6",0.00118713743445061,"","",FALSE
"526.7403084704 Da",527.747585,"","","5221_527.747585",0.33639152959995,"C05381","3-Carboxy-1-hydroxypropyl-ThPP","C16H25N4O10P2S",0.000638221210688976,"C05381","3-Carboxy-1-hydroxypropyl-ThPP",TRUE
"531.6053129367 Da",532.612589,"","","5222_532.612589",4.43918706329998,"C00190","UDP-D-xylose","C14H22N2O16P2",0.00828137787683669,"","",FALSE
"524.7962549609 Da",525.803531,"","","5223_525.803531",0.336954960900016,"C02588","Retinyl palmitate","C36H60O2",0.000642480667041305,"C02588|C03455","Retinyl palmitate|11-cis-Retinyl palmitate",FALSE
"523.4145638980 Da",524.42184,"","C33H53N3O2","5224_524.42184",0.423863898000036,"C21310","(8S)-3',8-Cyclo-7,8-dihydroguanosine 5'-triphosphate","C10H16N5O14P3",0.000810461635359933,"C18237|C21310","Molybdoenzyme molybdenum cofactor|(8S)-3',8-Cyclo-7,8-dihydroguanosine 5'-triphosphate",FALSE
"876.4167915113 Da",877.424068,"","C42H61N12O3PS2","5225_877.424068",2.71450848870006,"C02411","Glutaconyl-1-CoA","C26H40N7O19P3S",0.00308771680487324,"","",FALSE
"536.7110893985 Da",537.718366,"","","5226_537.718366",0.272889398499956,"C02094","beta-Carotene","C40H56",0.000508706125887299,"C02094","beta-Carotene",TRUE
"942.4409489947 Da",943.448225,"","C54H70O10S2","5227_943.448225",4.82565100530007,"C03221","2-trans-Dodecenoyl-CoA","C33H56N7O17P3S",0.00509429025081226,"","",FALSE
"897.3964015983 Da",898.403678,"","C36H61N13O8P2S","5228_898.403678",4.17670159830004,"C01944","Octanoyl-CoA","C29H50N7O17P3S",0.00467600703197661,"","",FALSE
"918.4024121255 Da",919.409689,"","C34H55N20O7PS","5229_919.409689",0.79648787450003,"C16466","7-Methyl-3-oxo-6-octenoyl-CoA","C30H48N7O18P3S",0.000866502205888226,"C16466|C05275","7-Methyl-3-oxo-6-octenoyl-CoA|trans-Dec-2-enoyl-CoA",FALSE
"535.9215070931 Da",536.928784,"","C16H10O15P2S","5230_536.928784",0.122992906899981,"C00190","UDP-D-xylose","C14H22N2O16P2",0.000229445329445561,"C02094|C00190","beta-Carotene|UDP-D-xylose",FALSE
"957.3649771134 Da",958.372254,"","C49H59N5O11S2","5231_958.372254",1.86522288660001,"C16339","(+)-7-Isojasmonic acid CoA","C33H52N7O18P3S",0.00194449975261414,"","",FALSE
"531.5581961688 Da",532.565473,"","","5232_532.565473",4.48149616880005,"C05381","3-Carboxy-1-hydroxypropyl-ThPP","C16H25N4O10P2S",0.00850255032863348,"","",FALSE
"928.2672025094 Da",929.274479,"","C55H48N2O6S3","5233_929.274479",6.96299749059995,"C05265","3-Oxodecanoyl-CoA","C31H52N7O18P3S",0.00744522310186299,"","",TRUE
"527.1619125781 Da",528.169189,"","C22H26N9O3PS","5234_528.169189",0.0852125781000268,"C05381","3-Carboxy-1-hydroxypropyl-ThPP","C16H25N4O10P2S",0.000161670166979544,"C05381","3-Carboxy-1-hydroxypropyl-ThPP",FALSE
"507.2309293511 Da",508.238206,"","C35H29N3O","5235_508.238206",0.235229351099974,"C00286","dGTP","C10H16N5O13P3",0.000463967152186842,"C00053|C00286","3'-Phosphoadenylyl sulfate|dGTP",FALSE
"535.2937662010 Da",536.301043,"","C24H47N3O6P2","5236_536.301043",0.750733798999931,"C00190","UDP-D-xylose","C14H22N2O16P2",0.00140050648593527,"","",FALSE
"838.0155079387 Da",839.022784,"","C26H31O23PS3","5237_839.022784",0.36019206130004,"C15672","Heme O","C49H58FeN4O5",0.000429630846051526,"C15672","Heme O",FALSE
"959.4046344860 Da",960.411911,"","C37H62N13O13PS","5238_960.411911",0.174434485999996,"C16339","(+)-7-Isojasmonic acid CoA","C33H52N7O18P3S",0.000181848409276517,"C16339","(+)-7-Isojasmonic acid CoA",FALSE
"994.5323537411 Da",995.53963,"","C51H82N10S5","5239_995.53963",1.22385374110002,"C05260","(S)-3-Hydroxytetradecanoyl-CoA","C35H62N7O18P3S",0.00123209832705551,"","",FALSE
"541.7476279452 Da",542.754904,"","","5240_542.754904",0.686527945199941,"C13050","Cyclic ADP-ribose","C15H21N5O13P2",0.00126885474708853,"","",FALSE
"542.5334249142 Da",543.540701,"","","5241_543.540701",1.47232491420004,"C13050","Cyclic ADP-ribose","C15H21N5O13P2",0.00272118049920803,"","",FALSE
"144.7278783763 Da",145.735155,"","","5242_145.735155",0.309621623699996,"C00940","2-Oxoglutaramate","C5H7NO4",0.0021347694472119,"","",FALSE
"536.9198626242 Da",537.927139,"","C13H7N5O13S3","5243_537.927139",0.481662624199998,"C02094","beta-Carotene","C40H56",0.00089789024010594,"C02094","beta-Carotene",FALSE
"536.8643075363 Da",537.871584,"","C13H4N3O13PS3","5244_537.871584",0.426107536299924,"C02094","beta-Carotene","C40H56",0.000794327354576769,"C02094","beta-Carotene",FALSE
"538.6544670901 Da",539.661744,"","","5245_539.661744",2.2162670900999,"C02094","beta-Carotene","C40H56",0.00413144904687978,"","",FALSE
"929.4294531797 Da",930.43673,"","C55H67N3O4S3","5246_930.43673",5.80074682029999,"C05265","3-Oxodecanoyl-CoA","C31H52N7O18P3S",0.00620248022390636,"","",FALSE
"917.7939102061 Da",918.801187,"","C32H11N2O15PS7","5247_918.801187",1.40498979389997,"C16466","7-Methyl-3-oxo-6-octenoyl-CoA","C30H48N7O18P3S",0.00152849377202254,"","",FALSE
"834.8432557424 Da",835.850532,"","C28H13N5O10S8","5248_835.850532",0.298144257600029,"C03460","2-Methylprop-2-enoyl-CoA","C25H40N7O17P3S",0.000356998536535285,"C03460|C00877","2-Methylprop-2-enoyl-CoA|Crotonoyl-CoA",FALSE
"858.1774324932 Da",859.184709,"","C43H42N2O9S4","5249_859.184709",0.391767506800079,"C17432","all-trans-Decaprenyl diphosphate","C50H84O7P2",0.000456302773032248,"C17432","all-trans-Decaprenyl diphosphate",FALSE
"530.8850117143 Da",531.892288,"","C20H5NO9S4","5250_531.892288",3.80831171430009,"C05381","3-Carboxy-1-hydroxypropyl-ThPP","C16H25N4O10P2S",0.0072253463571812,"","",FALSE
"960.0853817496 Da",961.092658,"","C18H32N20O17S5","5251_961.092658",0.855181749599979,"C16339","(+)-7-Isojasmonic acid CoA","C33H52N7O18P3S",0.000891529217491253,"C16339","(+)-7-Isojasmonic acid CoA",FALSE
"521.0190641997 Da",522.026341,"","C22H12N5O7PS","5252_522.026341",1.87283580029998,"C18237","Molybdoenzyme molybdenum cofactor","C10H12MoN5O8PS2",0.00358168829981872,"","",FALSE
"531.4455297143 Da",532.452806,"","","5253_532.452806",4.36882971430009,"C05381","3-Carboxy-1-hydroxypropyl-ThPP","C16H25N4O10P2S",0.00828879310032125,"","",FALSE
"514.9292405818 Da",515.936517,"","C18H13NO7S5","5254_515.936517",0.362459418200046,"C05122","Taurocholate","C26H45NO7S",0.000703406280753302,"C05122","Taurocholate",TRUE
"534.7376430669 Da",535.74492,"","","5255_535.74492",1.30685693309999,"C00190","UDP-D-xylose","C14H22N2O16P2",0.00243796351440971,"","",FALSE
"948.9980281951 Da",950.005305,"","C34H32N9O6PS8","5256_950.005305",0.284271804899959,"C01832","Lauroyl-CoA","C33H58N7O17P3S",0.000299459712774544,"C01832","Lauroyl-CoA",FALSE
"983.9047789628 Da",984.912055,"","C32H32N4O10S11","5257_984.912055",1.34112103719997,"C16336","trans-2-Enoyl-OPC4-CoA","C35H54N7O18P3S",0.001361204382784,"","",FALSE
"515.6593104812 Da",516.666587,"","","5258_516.666587",0.367610481200018,"C05122","Taurocholate","C26H45NO7S",0.00071340268279116,"C05122","Taurocholate",FALSE
"554.8150533974 Da",555.82233,"","C12H6N5O5PS7","5259_555.82233",4.25664660259997,"C00301","ADP-ribose","C15H23N5O14P2",0.0076137758405585,"","",FALSE
"948.2390892719 Da",949.246366,"","C39H68N2O4S10","5260_949.246366",0.972489271899917,"C03221","2-trans-Dodecenoyl-CoA","C33H56N7O17P3S",0.00102662679323848,"","",FALSE
"956.7785153282 Da",957.785792,"","C21H11N5O25S7","5261_957.785792",2.45168467179997,"C16339","(+)-7-Isojasmonic acid CoA","C33H52N7O18P3S",0.00255588770224287,"","",FALSE
"983.4054399907 Da",984.412716,"","C58H53N11O3S","5262_984.412716",1.84046000930005,"C16336","trans-2-Enoyl-OPC4-CoA","C35H54N7O18P3S",0.00186802097760574,"","",FALSE
"979.8327060365 Da",980.839982,"","C43H9N4O11PS6","5263_980.839982",0.612606036499983,"C04675","3-Hydroxy-3-(4-methylpent-3-en-1-yl)glutaryl-CoA","C32H52N7O20P3S",0.000625606068033104,"C04675","3-Hydroxy-3-(4-methylpent-3-en-1-yl)glutaryl-CoA",FALSE
"523.7894568148 Da",524.796733,"","C10H5O11PS6","5264_524.796733",0.1674431852,"C16617","6-Mercaptopurine ribonucleoside triphosphate","C10H15N4O13P3S",0.000319574348958855,"C00700|C16617","XTP|6-Mercaptopurine ribonucleoside triphosphate",TRUE
"538.7720054239 Da",539.779282,"","","5265_539.779282",2.22919457609999,"C05922","Formamidopyrimidine nucleoside triphosphate","C10H18N5O15P3",0.00412049839464309,"","",FALSE
"531.2090123432 Da",532.216289,"","C17H33N13OS3","5266_532.216289",4.13231234320006,"C05381","3-Carboxy-1-hydroxypropyl-ThPP","C16H25N4O10P2S",0.00784005884380785,"","",FALSE
"874.5252240391 Da",875.5325,"","C46H78N6O4S3","5267_875.5325",3.38382403909998,"C00512","Benzoyl-CoA","C28H40N7O17P3S",0.00388435682094776,"","",FALSE
"965.2996049516 Da",966.306881,"","C48H60N3O8PS4","5268_966.306881",0.0224049516000377,"C05262","(S)-3-Hydroxydodecanoyl-CoA","C33H58N7O18P3S",2.32108990039729e-05,"C05262","(S)-3-Hydroxydodecanoyl-CoA",FALSE
"968.1334243876 Da",969.140701,"","C28H44N18O3S9","5269_969.140701",2.85622438760004,"C05262","(S)-3-Hydroxydodecanoyl-CoA","C33H58N7O18P3S",0.0029589680431694,"","",FALSE
"256.0479242423 Da",257.055201,"","","5270_257.055201",0.0341757577000408,"C05841","Nicotinate D-ribonucleoside","C11H14NO6",0.000133456253678179,"C00249|C05841|C19488","Hexadecanoic acid|Nicotinate D-ribonucleoside|7,12-Dimethylbenz[a]anthracene",FALSE
"512.5479034043 Da",513.55518,"","","5271_513.55518",0.458396595700037,"C05923","2,5-Diaminopyrimidine nucleoside triphosphate","C9H18N5O14P3",0.000893549641983027,"C05923|C06148","2,5-Diaminopyrimidine nucleoside triphosphate|2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl)-amino-4-oxopyrimidine",FALSE
"523.7108292304 Da",524.718106,"","","5272_524.718106",0.24607076960001,"C16617","6-Mercaptopurine ribonucleoside triphosphate","C10H15N4O13P3S",0.000469639334075016,"C00700|C16617","XTP|6-Mercaptopurine ribonucleoside triphosphate",FALSE
"521.7738686759 Da",522.781145,"","C10H3O11PS6","5273_522.781145",1.1180313241,"C18237","Molybdoenzyme molybdenum cofactor","C10H12MoN5O8PS2",0.00213816913993122,"","",TRUE
"533.2392453689 Da",534.246522,"","C28H35N7S2","5274_534.246522",2.80525463109996,"C00190","UDP-D-xylose","C14H22N2O16P2",0.00523324953637236,"","",TRUE
"527.6600753698 Da",528.667352,"","","5275_528.667352",0.583375369800024,"C05381","3-Carboxy-1-hydroxypropyl-ThPP","C16H25N4O10P2S",0.00110681304978957,"","",TRUE
"979.4147865969 Da",980.422063,"","C51H69N3O10S3","5276_980.422063",0.194686596899942,"C04675","3-Hydroxy-3-(4-methylpent-3-en-1-yl)glutaryl-CoA","C32H52N7O20P3S",0.000198818015377689,"C04675","3-Hydroxy-3-(4-methylpent-3-en-1-yl)glutaryl-CoA",FALSE
"525.0725409627 Da",526.079817,"","C30H7N9O2","5277_526.079817",0.613240962700047,"C02588","Retinyl palmitate","C36H60O2",0.00116928227357213,"","",FALSE
"523.0971371026 Da",524.104414,"","C33H18NO4P","5278_524.104414",0.106437102600012,"C21310","(8S)-3',8-Cyclo-7,8-dihydroguanosine 5'-triphosphate","C10H16N5O14P3",0.000203516243405498,"C18237|C21310","Molybdoenzyme molybdenum cofactor|(8S)-3',8-Cyclo-7,8-dihydroguanosine 5'-triphosphate",FALSE
"527.2039638618 Da",528.21124,"","C21H37NO12S","5279_528.21124",0.127263861800088,"C05381","3-Carboxy-1-hydroxypropyl-ThPP","C16H25N4O10P2S",0.000241452262640501,"C05381","3-Carboxy-1-hydroxypropyl-ThPP",FALSE
"949.4716136328 Da",950.47889,"","C41H76N9O8PS3","5280_950.47889",0.189313632800008,"C01832","Lauroyl-CoA","C33H58N7O17P3S",0.000199428170945575,"C01832","Lauroyl-CoA",FALSE
"549.8786171889 Da",550.885894,"","C14H7N4O10PS4","5281_550.885894",8.81751718889996,"C13050","Cyclic ADP-ribose","C15H21N5O13P2",0.0162967124949473,"","",TRUE
"517.1086154401 Da",518.115892,"","C22H23N5O6S2","5282_518.115892",1.10788455989996,"C16543","NPC","C28H30N4O6",0.00213787974697826,"","",FALSE
"504.7702330016 Da",505.777509,"","","5283_505.777509",0.241066998400015,"C03028","Thiamin triphosphate","C12H20N4O10P3S",0.000477349711580741,"C03028","Thiamin triphosphate",FALSE
"543.2066500965 Da",544.213927,"","C24H37N3O7S2","5284_544.213927",2.14555009649996,"C13050","Cyclic ADP-ribose","C15H21N5O13P2",0.00396544881252775,"","",TRUE
"904.9665643753 Da",905.973841,"","C31H27N3O17S6","5285_905.973841",2.2323356247,"C05267","3-Oxooctanoyl-CoA","C29H48N7O18P3S",0.00246069040063871,"","",FALSE
"960.5650150151 Da",961.572291,"","C55H84N4O4S3","5286_961.572291",1.33481501510005,"C16339","(+)-7-Isojasmonic acid CoA","C33H52N7O18P3S",0.00139154815507273,"","",FALSE
"963.3496436787 Da",964.35692,"","C38H70N3O15P5","5287_964.35692",0.0881436787000212,"C05263","3-Oxododecanoyl-CoA","C33H56N7O18P3S",9.15054517387243e-05,"C05263","3-Oxododecanoyl-CoA",FALSE
"957.7329460723 Da",958.740223,"","C35H10O13S10","5288_958.740223",1.49725392769994,"C16339","(+)-7-Isojasmonic acid CoA","C33H52N7O18P3S",0.00156089114760976,"","",FALSE
"909.5647111300 Da",910.571988,"","C42H75N11O11","5289_910.571988",0.350111129999959,"C05266","(S)-3-Hydroxyoctanoyl-CoA","C29H50N7O18P3S",0.00038506985039611,"C05266","(S)-3-Hydroxyoctanoyl-CoA",FALSE
"955.8322813367 Da",956.839558,"","C34H25N2O7PS11","5290_956.839558",3.39791866329995,"C16339","(+)-7-Isojasmonic acid CoA","C33H52N7O18P3S",0.00354233912078659,"","",FALSE
"532.0232890739 Da",533.030566,"","C21H12N2O15","5291_533.030566",4.02121092610003,"C00190","UDP-D-xylose","C14H22N2O16P2",0.00750163638671794,"","",FALSE
"537.2754890303 Da",538.282765,"","C28H43NO7S","5292_538.282765",0.837289030299985,"C02094","beta-Carotene","C40H56",0.00156083036275192,"","",FALSE
"993.8466208561 Da",994.853897,"","C42H11O20PS4","5293_994.853897",0.538120856100022,"C05260","(S)-3-Hydroxytetradecanoyl-CoA","C35H62N7O18P3S",0.000541745949118549,"C05260","(S)-3-Hydroxytetradecanoyl-CoA",FALSE
"957.3371643659 Da",958.344441,"","C58H47N5O9","5294_958.344441",1.89303563409999,"C16339","(+)-7-Isojasmonic acid CoA","C33H52N7O18P3S",0.00197349461484844,"","",FALSE
"538.8543305727 Da",539.861607,"","C15H5N7O2S7","5295_539.861607",2.14686942730009,"C05922","Formamidopyrimidine nucleoside triphosphate","C10H18N5O15P3",0.00396832655324995,"","",FALSE
"516.3147588852 Da",517.322035,"","C26H49N2O4PS","5296_517.322035",1.02305888520004,"C05122","Taurocholate","C26H45NO7S",0.00198539756258454,"","",FALSE
"932.8120364529 Da",933.819313,"","C24H23NO18S10","5297_933.819313",2.41816354709999,"C05265","3-Oxodecanoyl-CoA","C31H52N7O18P3S",0.00258563458183877,"","",FALSE
"531.3531358775 Da",532.360412,"","C27H45N7O4","5298_532.360412",4.27643587750003,"C05381","3-Carboxy-1-hydroxypropyl-ThPP","C16H25N4O10P2S",0.00811349823944036,"","",TRUE
"523.4420037832 Da",524.44928,"","","5299_524.44928",0.451303783200046,"C21310","(8S)-3',8-Cyclo-7,8-dihydroguanosine 5'-triphosphate","C10H16N5O14P3",0.000862928888028117,"C16617|C21310","6-Mercaptopurine ribonucleoside triphosphate|(8S)-3',8-Cyclo-7,8-dihydroguanosine 5'-triphosphate",FALSE
"515.0009424310 Da",516.008219,"","C13H10N9O10PS","5300_516.008219",0.290757568999993,"C05122","Taurocholate","C26H45NO7S",0.000564258203654344,"C05122","Taurocholate",FALSE
"997.3854479119 Da",998.392724,"O-b-D-glucopyranosyl-_1-_3_-O-2-_acetylamino_-2-deoxy-b-D-glucopyranosyl-_1-_3_-O-_6-deoxy-a-L-galactopyranosyl-_1-_4_-O-b-D-galactopyranosyl-_1-_4_-O-_6-deoxy-a-L-galactopyranosyl-_1-_3_-D-Glucose","C39H67NO28","5301_998.392724",3.85535208810006,"C16338","3-Oxo-OPC4-CoA","C35H54N7O19P3S",0.00385057429551419,"","",FALSE
"994.8634252691 Da",995.870702,"","C31H22N3O19PS7","5302_995.870702",1.55492526910007,"C05260","(S)-3-Hydroxytetradecanoyl-CoA","C35H62N7O18P3S",0.00156540014416475,"","",FALSE
"993.0742007100 Da",994.081477,"","C37H35N7O16S5","5303_994.081477",0.234299289999967,"C05260","(S)-3-Hydroxytetradecanoyl-CoA","C35H62N7O18P3S",0.000235877665397978,"C05260","(S)-3-Hydroxytetradecanoyl-CoA",FALSE
"212.0661635981 Da",213.07344,"","C14H12S","5304_213.07344",0.086336401900013,"C16836","1,4'-Bipiperidine-1'-carboxylic acid","C11H20N2O2",0.000406954440320114,"C16836","1,4'-Bipiperidine-1'-carboxylic acid",FALSE
"500.0325138275 Da",501.03979,"","C18H12N8O6S2","5305_501.03979",0.103813827500005,"C01272","1D-myo-Inositol 1,3,4,5-tetrakisphosphate","C6H16O18P4",0.000207657266926274,"C01272|C04520|C04477|C11555","1D-myo-Inositol 1,3,4,5-tetrakisphosphate|1D-myo-Inositol 3,4,5,6-tetrakisphosphate|1D-myo-Inositol 1,3,4,6-tetrakisphosphate|1D-myo-Inositol 1,4,5,6-tetrakisphosphate",TRUE
"518.5550060049 Da",519.562282,"","","5306_519.562282",0.338506004899955,"C16543","NPC","C28H30N4O6",0.000653213482974693,"C16543","NPC",FALSE
"533.7741073084 Da",534.781384,"","C15H6N2S10","5307_534.781384",2.27039269160002,"C00190","UDP-D-xylose","C14H22N2O16P2",0.00423545562280748,"","",FALSE
"531.3653109786 Da",532.372587,"","C34H49N3S","5308_532.372587",4.28861097859999,"C05381","3-Carboxy-1-hydroxypropyl-ThPP","C16H25N4O10P2S",0.008136597536184,"","",FALSE
"517.4002029015 Da",518.407479,"","","5309_518.407479",0.816297098499945,"C16543","NPC","C28H30N4O6",0.00157520476190925,"","",FALSE
"536.6229852434 Da",537.630262,"","","5310_537.630262",0.184785243399915,"C02094","beta-Carotene","C40H56",0.000344466973828327,"C02094","beta-Carotene",FALSE
"993.8754460568 Da",994.882723,"","C24H18N8O24S6","5311_994.882723",0.56694605680002,"C05260","(S)-3-Hydroxytetradecanoyl-CoA","C35H62N7O18P3S",0.000570765333025964,"C05260","(S)-3-Hydroxytetradecanoyl-CoA",FALSE
"562.4662506473 Da",563.473527,"","","5312_563.473527",0.208250647299906,"C02191","Protoporphyrin","C34H34N4O4",0.000370382719854419,"C02191","Protoporphyrin",FALSE
"911.1766460471 Da",912.183922,"","C34H37N7O21S","5313_912.183922",0.01914604709998,"C00356","(S)-3-Hydroxy-3-methylglutaryl-CoA","C27H44N7O20P3S",2.10128842708094e-05,"C00356","(S)-3-Hydroxy-3-methylglutaryl-CoA",FALSE
"957.2688266378 Da",958.276103,"","C25H47N15O23S","5314_958.276103",1.96137336219999,"C16339","(+)-7-Isojasmonic acid CoA","C33H52N7O18P3S",0.00204473687567384,"","",FALSE
"531.1841737546 Da",532.19145,"","C27H34NO6PS","5315_532.19145",4.10747375460005,"C05381","3-Carboxy-1-hydroxypropyl-ThPP","C16H25N4O10P2S",0.00779293365576595,"","",FALSE
"527.5010463507 Da",528.508323,"","","5316_528.508323",0.424346350700034,"C05381","3-Carboxy-1-hydroxypropyl-ThPP","C16H25N4O10P2S",0.000805094117611411,"C05381","3-Carboxy-1-hydroxypropyl-ThPP",FALSE
"240.1726452821 Da",241.179922,"L-Menthyl acetoacetate","C14H24O3","5317_241.179922",0.0504452821000143,"C00884","Homocarnosine","C10H16N4O3",0.000210081708813322,"C00491|C00884|C01262|C00517","L-Cystine|Homocarnosine|beta-Alanyl-N(pi)-methyl-L-histidine|Hexadecanal",FALSE
"508.6496616766 Da",509.656938,"","","5318_509.656938",1.65396167659998,"C00286","dGTP","C10H16N5O13P3",0.00326227949586156,"","",FALSE
"540.1883989230 Da",541.195675,"","C23H40O8S3","5319_541.195675",0.812801077000017,"C05922","Formamidopyrimidine nucleoside triphosphate","C10H18N5O15P3",0.00150240161574506,"","",TRUE
"519.0694015258 Da",520.076678,"","C20H25NO9S3","5320_520.076678",0.852901525800007,"C16543","NPC","C28H30N4O6",0.00164584015715441,"","",TRUE
"961.2055413428 Da",962.212818,"","C43H40N5O19P","5321_962.212818",1.97534134279999,"C16339","(+)-7-Isojasmonic acid CoA","C33H52N7O18P3S",0.00205929853209375,"","",FALSE
"530.6440076505 Da",531.651284,"","","5322_531.651284",3.56730765050008,"C05381","3-Carboxy-1-hydroxypropyl-ThPP","C16H25N4O10P2S",0.00676809969118362,"","",FALSE
"946.7799617779 Da",947.787238,"","C27H10N5O18PS7","5323_947.787238",0.486638222100055,"C03221","2-trans-Dodecenoyl-CoA","C33H56N7O17P3S",0.000513728893323226,"C03221","2-trans-Dodecenoyl-CoA",FALSE
"521.3910705655 Da",522.398347,"","","5324_522.398347",1.50082943450002,"C18237","Molybdoenzyme molybdenum cofactor","C10H12MoN5O8PS2",0.00287024800824036,"","",TRUE
"530.9903274099 Da",531.997604,"","C19H21N3O3S6","5325_531.997604",3.91362740990007,"C05381","3-Carboxy-1-hydroxypropyl-ThPP","C16H25N4O10P2S",0.00742515730613794,"","",FALSE
"511.0583881943 Da",512.065665,"","C17H17N7O8S2","5326_512.065665",0.059711805700033,"C15974","3-Methyl-1-hydroxybutyl-ThPP","C17H29N4O8P2S",0.000116825848468354,"C15974|C15978","3-Methyl-1-hydroxybutyl-ThPP|2-Methyl-1-hydroxybutyl-ThPP",TRUE
"240.0998652167 Da",241.107142,"3-_3,4,5-Trimethoxyphenyl_propanoic acid","C12H16O5","5327_241.107142",0.0223347832999821,"C00884","Homocarnosine","C10H16N4O3",9.30142373340827e-05,"C00491|C00884|C01262|C00517","L-Cystine|Homocarnosine|beta-Alanyl-N(pi)-methyl-L-histidine|Hexadecanal",FALSE
"505.1608664709 Da",506.168143,"","C26H27N5O2S2","5328_506.168143",0.14956647089997,"C03028","Thiamin triphosphate","C12H20N4O10P3S",0.00029616460245537,"C03028","Thiamin triphosphate",FALSE
"506.2131293297 Da",507.220406,"","C23H42N2O2S4","5329_507.220406",0.201429329699977,"C22443","dZTP","C10H17N6O12P3",0.000398072474806367,"C22443","dZTP",FALSE
"542.6552534832 Da",543.66253,"","","5330_543.66253",1.59415348319999,"C13050","Cyclic ADP-ribose","C15H21N5O13P2",0.00294634650910958,"","",FALSE
"531.1380202472 Da",532.145297,"","C20H30N5O6PS2","5331_532.145297",4.0613202472,"C05381","3-Carboxy-1-hydroxypropyl-ThPP","C16H25N4O10P2S",0.0077053685871525,"","",FALSE
"855.8989758376 Da",856.906252,"","C20H40O10S13","5332_856.906252",1.61317583760001,"C01024","Hydroxymethylbilane","C40H46N4O17",0.00188833273080275,"","",FALSE
"497.0964308953 Da",498.103707,"","C27H20N3O3PS","5333_498.103707",0.00606910470003186,"C15976","2-Methyl-1-hydroxypropyl-ThPP","C16H27N4O8P2S",1.22089603251479e-05,"C15976","2-Methyl-1-hydroxypropyl-ThPP",FALSE
"986.4974075795 Da",987.504684,"","C43H63N20O6P","5334_987.504684",0.764092420499992,"C16335","OPC4-CoA","C35H56N7O18P3S",0.000773951400414168,"C16335","OPC4-CoA",FALSE
"193.8825368677 Da",194.889813,"","","5335_194.889813",0.160163132299999,"C00191","D-Glucuronate","C6H10O7",0.000825401482766418,"C00191|C00618","D-Glucuronate|3-Dehydro-L-gulonate",FALSE
"521.3831600589 Da",522.390437,"","C29H51N3O5","5336_522.390437",1.50873994109998,"C18237","Molybdoenzyme molybdenum cofactor","C10H12MoN5O8PS2",0.00288537638678277,"","",FALSE
"556.5604312705 Da",557.567708,"","","5337_557.567708",2.51126872949999,"C00301","ADP-ribose","C15H23N5O14P2",0.00449185449648049,"","",TRUE
"934.8281622811 Da",935.835439,"","C30H17N9O5S11","5338_935.835439",0.402037718899919,"C05265","3-Oxodecanoyl-CoA","C31H52N7O18P3S",0.000429881027045447,"C05265","3-Oxodecanoyl-CoA",FALSE
"520.3610724309 Da",521.368349,"","C27H52O9","5339_521.368349",2.14457243089998,"C16543","NPC","C28H30N4O6",0.00413837157037644,"","",FALSE
"531.8428395571 Da",532.850116,"","C13H13N2O3PS8","5340_532.850116",4.20166044289999,"C00190","UDP-D-xylose","C14H22N2O16P2",0.00783826798502735,"","",FALSE
"514.8897165982 Da",515.896993,"","C20H5NO8S4","5341_515.896993",0.401983401799953,"C05122","Taurocholate","C26H45NO7S",0.000780108435280353,"C05122","Taurocholate",FALSE
"538.5352045496 Da",539.542481,"","","5342_539.542481",2.0970045496,"C02094","beta-Carotene","C40H56",0.0039091260644749,"","",FALSE
"528.5013959445 Da",529.508672,"","","5343_529.508672",1.42469594450006,"C05381","3-Carboxy-1-hydroxypropyl-ThPP","C16H25N4O10P2S",0.00270301446544698,"","",FALSE
"532.3062305139 Da",533.313507,"","C32H36N8","5344_533.313507",3.73826948609997,"C00190","UDP-D-xylose","C14H22N2O16P2",0.00697380438769536,"","",FALSE
"518.8908530772 Da",519.89813,"","C13H13NO9S6","5345_519.89813",0.674353077199953,"C16543","NPC","C28H30N4O6",0.00130129603592312,"","",FALSE
"210.8942879124 Da",211.901564,"","","5346_211.901564",0.141512087600006,"C02305","Phosphocreatine","C4H10N3O5P",0.00067055962827163,"C02305|C20239","Phosphocreatine|6-Carboxy-5,6,7,8-tetrahydropterin",FALSE
"891.2899571498 Da",892.297234,"","C31H61N11O5S7","5347_892.297234",0.0859571498000378,"C05276","trans-Oct-2-enoyl-CoA","C29H48N7O17P3S",9.64505879686781e-05,"C05276","trans-Oct-2-enoyl-CoA",FALSE
